path,width,height,aspect,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_v,n_bboxes
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_10_short_01_4_600.jpg,600,600,1.0,49.21211944444445,139.64183333333332,69.397475,65.66458991899992,27.519112246969204,54.01598091473055,140.22461944444444,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_07_missing_hole_08_3_600.jpg,600,600,1.0,45.510133333333336,145.43380277777777,75.41123888888889,61.59453012855374,26.2114304187004,46.25458781230965,145.91059166666668,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_08_spurious_copper_04_2_600.jpg,600,600,1.0,44.824222222222225,126.923475,66.86544722222222,58.54057872728161,27.46643662993622,46.03123333967875,127.73526944444444,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_07_spur_03_3_600.jpg,600,600,1.0,45.62477222222222,145.4983861111111,75.50797777777778,61.730647653081284,26.203722650247723,46.31617197433489,145.98566666666667,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_04_missing_hole_16_3_600.jpg,601,601,1.0,39.03795670554622,146.6595745858954,73.74537169055456,49.70975916831371,26.398571836982356,33.16649729676988,147.46896049567968,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/val/images/l_light_04_mouse_bite_09_1_600.jpg,600,600,1.0,34.23448611111111,128.79129444444445,60.50147222222222,54.23684343423109,25.72562973619686,39.30433073465984,130.03621666666666,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_01_spurious_copper_20_1_600.jpg,601,601,1.0,46.89250583470145,144.49052466632153,76.29381424746886,57.21315035537064,26.226455347904746,42.087201745506796,145.2471504785424,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_08_mouse_bite_04_4_600.jpg,601,601,1.0,64.01685211281253,142.7686551255395,92.78730402186041,69.13316372998877,31.655028970651113,54.67122347026824,143.7421850991553,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_06_short_02_3_600.jpg,600,600,1.0,28.867541666666668,149.3891888888889,65.11367222222222,44.57047131370419,22.38227941941601,35.352500316463605,149.65772777777778,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_04_mouse_bite_18_2_600.jpg,600,600,1.0,42.500766666666664,144.39079722222223,75.66332777777778,57.0232759442425,24.59186241372878,39.28441586166534,145.61793055555555,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_04_spurious_copper_20_2_600.jpg,600,600,1.0,42.26575555555556,144.13797222222223,75.40399166666667,56.29746902329863,24.9684514782475,39.12229719680823,145.2397388888889,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_06_mouse_bite_10_4_600.jpg,600,600,1.0,23.291669444444445,127.61313888888888,49.569025,42.86816979662184,25.061037702037865,35.68951241837963,127.94466666666666,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/l_light_09_missing_hole_07_1_600.jpg,600,600,1.0,43.269708333333334,132.84584444444445,65.07539166666666,59.73839956362068,25.93025126197562,46.57894453967154,133.61661666666666,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_09_open_circuit_03_2_600.jpg,600,600,1.0,56.179966666666665,144.88756666666666,83.19228888888888,65.52338344946764,25.580913628693597,48.85260492866921,145.92285555555554,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_12_missing_hole_03_3_600.jpg,600,600,1.0,34.177216666666666,144.46816944444444,66.40038055555556,51.57446498702719,25.461754066621037,41.16364500877894,144.91549444444445,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_06_short_03_2_600.jpg,600,600,1.0,28.489916666666666,125.28090833333333,47.882511111111114,49.11075830872649,24.55340345173308,38.27533172402071,126.02965277777778,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_12_spur_09_3_600.jpg,601,601,1.0,34.16639488816476,144.032898580015,66.24464217983892,51.109701222542874,26.62445623861382,41.217293565186566,144.40011240278957,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_09_spurious_copper_04_4_600.jpg,600,600,1.0,40.36743888888889,142.97653333333332,71.96243055555556,58.28608076450707,24.409373299443107,46.11766487515211,143.4580388888889,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_08_open_circuit_04_3_600.jpg,600,600,1.0,67.82830555555556,149.24050833333334,96.10733055555555,67.19665979559106,28.43973457969743,51.199592062576365,150.15926666666667,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_05_missing_hole_04_1_600.jpg,600,600,1.0,26.366775,127.15958055555555,45.160980555555554,48.96339926684297,24.98951098052854,39.26223290240238,127.45936111111111,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_11_mouse_bite_01_3_600.jpg,600,600,1.0,38.09395,143.68638333333334,55.40083055555556,59.622086008999716,23.510392858569706,53.44159162508011,144.0225861111111,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/l_light_01_short_13_2_600.jpg,600,600,1.0,46.17814166666667,127.96205277777777,63.311141666666664,56.49563686684294,27.414109840399895,45.59760171905918,128.93503333333334,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/light_01_missing_hole_10_1_600.jpg,600,600,1.0,58.39201388888889,149.81715555555556,81.07737777777778,54.085986633421676,22.494843634297755,40.0745375853484,150.78380555555555,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_06_spurious_copper_08_3_600.jpg,600,600,1.0,30.751347222222222,143.14694722222222,63.87385277777778,44.94011431420398,24.616874595430115,36.34778566830983,143.4548027777778,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/rotation_270_light_12_spur_09_1_600.jpg,601,601,1.0,33.43223025406906,154.76584782434156,71.59672869122733,50.69276973727427,24.84713981620953,37.803536531284976,155.09050085686363,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_01_open_circuit_10_1_600.jpg,600,600,1.0,34.240138888888886,138.8291,56.41178611111111,49.32045248476066,22.133233656168983,38.880626587877266,139.44715833333333,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_05_mouse_bite_05_4_600.jpg,600,600,1.0,17.683822222222222,120.99615833333333,34.76000833333333,34.47804846651764,24.82544850701893,27.904123074476797,121.18178055555556,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_08_spurious_copper_04_4_600.jpg,600,600,1.0,64.29283055555555,143.11696388888888,93.04733055555556,69.11372518246402,31.11149323185225,54.53259826660981,144.09664722222223,4
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_04_mouse_bite_11_4_600.jpg,600,600,1.0,30.686005555555557,131.81113611111113,58.520802777777774,47.17008699895041,26.415942048702902,32.40493713275046,132.71237222222223,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_06_missing_hole_06_2_600.jpg,601,601,1.0,36.049853128867305,140.60881614391988,61.42619483334764,51.397571956825665,24.769103491160582,39.299060805944706,141.28146655186447,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/val/images/light_04_open_circuit_16_3_600.jpg,600,600,1.0,39.127175,147.1275777777778,74.02211111111112,50.46601239522406,25.392862438091196,33.05036039454609,148.0710611111111,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_12_mouse_bite_08_2_600.jpg,600,600,1.0,38.37190833333333,140.07481666666666,62.520580555555554,53.979353442601564,27.790320901337694,44.820202275266475,140.62674166666667,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_07_missing_hole_06_1_600.jpg,601,601,1.0,39.66461886871853,146.30869239010966,67.90483968759776,57.47073238101857,23.318366722643088,42.21986985281696,146.75741761512288,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_11_spurious_copper_08_4_600.jpg,600,600,1.0,42.19509722222222,135.78993888888888,55.35896666666667,58.472440810153714,24.49341843336293,50.741977621410264,136.19875277777777,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_09_open_circuit_03_3_600.jpg,600,600,1.0,57.201566666666665,147.4662277777778,84.65843611111111,67.35207865136276,27.215586189882668,52.174295056703315,148.28475277777778,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_01_open_circuit_08_3_600.jpg,600,600,1.0,34.27195833333333,138.59207777777777,56.29360277777778,48.94695334177687,22.622697660998227,38.78881396839998,139.14613055555554,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_01_missing_hole_10_2_600.jpg,601,601,1.0,56.35248794992262,143.04798713181856,77.647622791742,58.00929665221176,27.058458672126974,45.47208826720365,143.92104949875554,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_08_spurious_copper_06_4_600.jpg,600,600,1.0,64.33204444444445,143.31983055555557,93.16600555555556,69.66884344158659,30.451121217699793,54.35422709657842,144.4760861111111,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_04_missing_hole_03_1_600.jpg,600,600,1.0,48.55473055555556,149.18350833333332,80.95286944444445,57.909517056146484,24.160072887176494,38.06134242308542,150.31041944444445,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_04_mouse_bite_15_2_600.jpg,600,600,1.0,42.50094166666667,144.38895277777777,75.66335277777777,57.022214912783014,24.59153607019741,39.28443590990129,145.61571388888888,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/val/images/l_light_06_missing_hole_09_1_600.jpg,600,600,1.0,31.471944444444443,131.70820277777779,53.55938611111111,51.06012954890114,25.126047384317378,39.578888886778515,132.3296638888889,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_05_missing_hole_09_1_600.jpg,600,600,1.0,19.66723888888889,125.10513055555556,37.712041666666664,41.162699579932486,22.709827909462504,33.96989941270673,125.32347777777778,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_09_open_circuit_09_5_600.jpg,600,600,1.0,38.70695,136.699475,63.44408611111111,52.225082357558435,24.266664692118233,42.66430209949139,137.19341111111112,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_09_open_circuit_02_1_600.jpg,600,600,1.0,52.30407777777778,148.1485111111111,79.79617222222222,63.032702165304,24.14366434044231,46.85347199055639,148.96635,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/l_light_05_missing_hole_08_1_600.jpg,600,600,1.0,24.716316666666668,130.57504722222222,47.607283333333335,47.00572567242681,26.189830111091865,38.87851229230757,130.7486111111111,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_12_short_08_5_600.jpg,600,600,1.0,27.836766666666666,139.33183888888888,54.23756111111111,41.48206278208535,25.309835366611626,35.153641715043804,139.7226861111111,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_12_spurious_copper_07_3_600.jpg,600,600,1.0,29.347022222222222,119.76806944444445,46.70354722222222,51.760696135861494,28.055290744759343,44.774425880994364,120.33009166666666,4
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_04_missing_hole_04_3_600.jpg,600,600,1.0,39.143997222222225,146.90981666666667,73.90687222222222,49.807257735480654,25.743880940049475,33.13668141191421,147.72593333333333,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_05_spurious_copper_07_5_600.jpg,600,600,1.0,17.702675,121.15152777777777,34.85984166666667,34.47508771336523,24.791388298720115,27.885877500539923,121.33730833333334,4
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_05_mouse_bite_05_1_600.jpg,600,600,1.0,26.027944444444444,140.75412222222224,50.22041111111111,43.08543434204825,22.210993016643055,34.99788830213433,140.95081944444445,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_08_mouse_bite_02_5_600.jpg,600,600,1.0,49.525219444444446,141.01674722222222,79.47003611111111,58.53026555725351,27.716944578231384,46.4418435841954,141.59060277777778,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_12_spur_09_2_600.jpg,601,601,1.0,38.564350597036,139.96210420236932,62.65940293631524,54.28858481242873,28.483619953645526,45.06664528979756,140.51668184750318,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_04_open_circuit_13_3_600.jpg,601,601,1.0,41.15061973804059,153.62763115273768,81.25406906403914,53.6358911832426,26.122106998583636,38.42029077163162,154.29998809527106,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_10_mouse_bite_02_3_600.jpg,600,600,1.0,47.44798055555555,140.80939722222223,69.28955833333333,64.88137183076546,29.952412646723012,54.924942197657444,141.2423638888889,4
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_11_spur_07_3_600.jpg,600,600,1.0,38.112458333333336,143.76123333333334,55.457147222222225,59.620507334200795,23.50395998387321,53.43467868211874,144.097275,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_11_mouse_bite_01_5_600.jpg,601,601,1.0,42.04981160074308,135.46946160171206,55.183122416604604,58.485696380475154,25.124894678425783,50.759438594201605,135.88081982054314,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_04_short_04_2_600.jpg,601,601,1.0,36.10814754111976,151.39586545995166,79.37374204390353,52.23287789418263,24.992355684417838,37.93972995157503,151.98828630042553,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_05_mouse_bite_06_4_600.jpg,600,600,1.0,17.68831388888889,120.97571111111111,34.756255555555555,34.477876063921,24.825324078565476,27.909376257632797,121.16151944444445,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_09_spurious_copper_01_1_600.jpg,600,600,1.0,43.37869444444444,132.89615833333335,65.16178611111111,59.8374655626695,25.939284401121576,46.64157307750057,133.67754166666666,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_11_mouse_bite_10_2_600.jpg,600,600,1.0,39.44820277777778,136.56157777777779,56.951366666666665,56.89550236415328,23.17744802747649,46.83641604704369,137.03002222222221,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_07_missing_hole_07_1_600.jpg,600,600,1.0,39.35923888888889,146.4598472222222,67.75211944444445,57.09191592588133,22.631900273212693,41.8858742723959,146.8905,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_11_open_circuit_08_3_600.jpg,600,600,1.0,31.257538888888888,128.04205,44.22057777777778,56.398028593872404,25.381925735049826,51.27762107613879,128.3531277777778,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_06_mouse_bite_02_3_600.jpg,600,600,1.0,21.601377777777778,134.0684,50.436525,42.53537906899166,23.457274737413282,35.16258718566428,134.32195277777777,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_06_short_05_3_600.jpg,601,601,1.0,30.674497025202033,142.87959058806592,63.72784682212951,44.96885213898033,25.28466064211952,36.41918207384732,143.18699006924123,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_12_open_circuit_10_4_600.jpg,600,600,1.0,36.41281111111111,135.76933333333332,59.33634444444444,54.86333944231946,26.773320439070805,46.408562849417855,136.39665277777777,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/l_light_11_spurious_copper_02_1_600.jpg,600,600,1.0,39.756413888888886,126.07628888888888,54.02303333333333,60.77149424710733,27.801021703953168,50.34730746985929,126.53799444444445,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_12_spurious_copper_08_4_600.jpg,600,600,1.0,29.345097222222222,119.75713333333333,46.69799166666667,51.7613430361543,28.053013488434754,44.77771233015767,120.31926388888888,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_07_short_07_4_600.jpg,600,600,1.0,34.30519722222222,145.34834722222223,68.74452222222222,55.20694739581954,22.92516112367289,41.91258864184617,145.72854444444445,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_04_short_07_2_600.jpg,601,601,1.0,41.143939247122795,153.65122466438353,81.25851257333174,53.63725308334771,26.11335807108746,38.417321389894894,154.32358160691692,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_09_spur_04_2_600.jpg,600,600,1.0,55.925158333333336,144.58987222222223,82.92176666666667,64.874856037966,26.11722878963753,48.80049136354244,145.4884,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_11_mouse_bite_06_5_600.jpg,601,601,1.0,42.02682993679419,135.46268974892095,55.18113460372479,58.47831670911826,25.116063289562614,50.74539006040707,135.8739704485868,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_12_mouse_bite_10_5_600.jpg,600,600,1.0,20.802366666666668,123.465725,41.10282222222222,38.40078033002423,26.424175330387243,32.75620602490945,123.80162222222222,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_12_spurious_copper_03_3_600.jpg,600,600,1.0,26.84726388888889,128.98578333333333,52.25438888888889,48.91171249199572,26.929913213088206,40.61788293438725,129.38739166666667,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/val/images/rotation_90_light_05_short_03_2_600.jpg,600,600,1.0,34.73651944444445,139.84670833333334,61.281975,50.7582115162704,27.233103915767597,41.33663002429758,140.07145277777778,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_01_missing_hole_11_1_600.jpg,601,601,1.0,58.266712993596364,149.32525934313583,80.8280735656878,53.73464418575639,23.91284929889509,40.26747029078487,150.21248556897683,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_06_missing_hole_06_3_600.jpg,600,600,1.0,28.8463,149.36293333333333,65.08486111111111,44.50726880307788,22.39443486067197,35.32428710820045,149.628925,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/rotation_270_light_10_missing_hole_04_1_600.jpg,601,601,1.0,48.353487393445754,146.81289088346932,74.24948435912414,65.48828946938237,28.44186574813947,51.13983523918586,147.28552800241417,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/val/images/light_10_missing_hole_03_3_600.jpg,600,600,1.0,48.689425,139.38329444444443,68.94804166666667,65.13682966862123,27.414965029920246,53.648506635502706,139.94286944444445,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_05_spur_10_3_600.jpg,601,601,1.0,34.65779441363673,139.58754543868926,61.157654602285156,50.72906665683314,27.799251044227802,41.37058440783015,139.8079961018934,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_12_spur_07_4_600.jpg,601,601,1.0,36.42258742362286,135.3785371579813,59.21601822807799,54.34174205733557,27.852817842581096,46.26570789034152,135.89748644106743,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/l_light_07_spur_08_1_600.jpg,600,600,1.0,32.14755,131.35285833333333,53.848416666666665,54.799150957485125,23.408134848968626,41.75851689899529,131.83768333333333,2
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_05_spur_08_2_600.jpg,600,600,1.0,26.27306111111111,141.08591388888888,50.514358333333334,43.812076136692326,21.74153639728946,35.37912134538839,141.31771944444444,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_07_spurious_copper_08_2_600.jpg,600,600,1.0,35.54365833333333,143.37424166666668,62.79407777777778,54.894490307990374,20.86699311133574,41.08735952462211,143.87590277777778,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_01_mouse_bite_01_1_600.jpg,600,600,1.0,38.00418055555556,129.39774444444444,61.51603333333333,55.04108214952831,26.227589151314774,42.14381757267892,130.22011944444444,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_11_mouse_bite_01_1_600.jpg,600,600,1.0,47.57296111111111,141.68981666666667,66.85689166666667,64.19788084082941,25.817179953361283,51.89553406716446,142.178925,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_01_mouse_bite_17_1_600.jpg,600,600,1.0,46.86185555555556,144.73505277777778,76.38354722222222,57.24323341381115,25.656906481327308,42.004032608993164,145.50095555555555,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_06_spur_05_1_600.jpg,600,600,1.0,39.6819,146.86270555555555,67.7774111111111,52.870612832449815,24.293615649942137,39.85387927260687,147.40529166666667,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_11_spurious_copper_03_1_600.jpg,600,600,1.0,47.619375,141.74710277777777,66.90981111111111,64.18876034919153,25.82244579593574,51.889089137508655,142.23606388888888,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/light_09_open_circuit_01_1_600.jpg,600,600,1.0,52.306552777777775,148.15022222222223,79.80441388888889,63.037105522215924,24.14259237566497,46.849874646648374,148.9680611111111,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/l_light_12_open_circuit_08_5_600.jpg,600,600,1.0,20.79907777777778,123.4681638888889,41.11734166666667,38.40185039281136,26.43140698774778,32.74946963678982,123.80410277777777,3
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_270_light_05_short_09_4_600.jpg,601,601,1.0,34.663935038939535,139.5950841775078,61.15966179495627,50.726195993330016,27.797759272773977,41.36893956696141,139.81553484071196,1
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/test/images/light_08_missing_hole_10_1_600.jpg,600,600,1.0,70.8396638888889,152.83498333333333,96.42302777777778,62.684931607716784,24.17006924437151,43.84393734534671,153.78126666666665,0
/Users/alehholiveira/Desktop/Projetos/pcb-defect-detection/neural-links-pcb-defect-detection/pcb-defect-dataset/train/images/rotation_90_light_11_spur_03_2_600.jpg,600,600,1.0,39.16074444444445,136.34848055555557,56.719630555555554,56.2445540089813,23.73130053729311,46.3896982838174,136.76413333333332,3
